simulation_time_hrs, _810.2, _822.1, _826.2, _856.2, _864.1, _848.1, _848.2, _848.3, _840.1, _840.2, _840.3, _838.2, _890.1, _890.2, _890.3
9.104166666666666, 1.0322487600754986, 1.007978720956625, 1.013201042524743, 0.9991850761307377, 1.03648451504796, 1.033333713955488, 1.0307624877099668, 1.0333133410991333, 1.0326394022843417, 1.0303593078183633, 1.0327525132321762, 1.0301995078273443, 1.0244462319812981, 1.023501609553098, 1.02429902271149
9.120833333333334, 1.032231267759132, 1.0079052591731905, 1.013145550924568, 0.9991170619703598, 1.036376145527001, 1.0332221302551456, 1.0306619527601617, 1.0332246778065568, 1.0325279142069317, 1.0302591037516218, 1.032664074780424, 1.0300991799000598, 1.02433064296306, 1.0233986644437565, 1.024206496952964
9.1375, 1.0322137176601693, 1.0078315569609888, 1.0130898759889453, 0.9990488230076666, 1.0362674247210848, 1.0331101849625304, 1.0305610853285896, 1.0331357263108911, 1.0324160647676552, 1.0301585682708325, 1.0325753488476883, 1.0299985201209023, 1.0242146785663713, 1.0232953790101085, 1.0241136699548592
9.154166666666667, 1.032196109753893, 1.0077576142436468, 1.0130340176385095, 0.9989803591441658, 1.036158352553959, 1.0329978780002833, 1.030459885267118, 1.0330464865507873, 1.032303853888324, 1.0300577012280387, 1.0324863353726623, 1.029897528341391, 1.0240983387021507, 1.0231917531022188, 1.0240205416466488
9.170833333333333, 1.032178444021414, 1.0076834309639404, 1.012977975812992, 0.998911670305011, 1.0360489289747776, 1.0328852093171488, 1.0303583524631246, 1.0329569584776648, 1.0321912815169383, 1.0299565025107262, 1.0323970343068012, 1.0297962044485849, 1.023981623309537, 1.0230877866063166, 1.023927111972979
9.1875, 1.0321607203180574, 1.0076090065346275, 1.0129217500532925, 0.9988427559265883, 1.0359391531500797, 1.0327721780560333, 1.030256486081677, 1.0328671413998984, 1.0320783467963803, 1.029854971286463, 1.0323074449601606, 1.0296945476087525, 1.023864531493246, 1.0229834786689431, 1.0238333802080335
9.204166666666667, 1.032142935925998, 1.0075343295302368, 1.0128653317411802, 0.9987736054463169, 1.0358290082426203, 1.0326587668811262, 1.0301542705111852, 1.032777021482086, 1.0319650324055458, 1.0297530919950892, 1.0322175535325089, 1.0295925422425443, 1.0237470452944974, 1.0228788133045543, 1.023739331920757
9.220833333333333, 1.0321250842958374, 1.0074593724207637, 1.0128087001052406, 0.998704193406422, 1.0357184536557418, 1.0325449339925614, 1.0300516681241112, 1.0326865654227928, 1.031851296580414, 1.0296508271330638, 1.0321273268070192, 1.0294901508002232, 1.0236291214143993, 1.0227737519834137, 1.023644932370954
9.2375, 1.0321071624724159, 1.0073841228733098, 1.0127518457646372, 0.9986345083056484, 1.0356074712672878, 1.0324306607326732, 1.029948661912175, 1.0325957584585523, 1.0317371206772772, 1.0295481597472753, 1.032036750057293, 1.029387356306848, 1.0235107405043486, 1.0226682772932902, 1.0235501661288766
9.254166666666666, 1.0320891654311724, 1.0073085597911193, 1.0126947527824792, 0.9985645306105257, 1.035496029989803, 1.0323159150932886, 1.0298452230020623, 1.0325045751028366, 1.0316224727147973, 1.0294450610593182, 1.0319457978614521, 1.0292841299483049, 1.0233918694019455, 1.0225623596698237, 1.0234550066005186
9.270833333333334, 1.0321041878017492, 1.007238813196518, 1.0126735808987484, 0.9985312814470525, 1.03538541238014, 1.0322015076976934, 1.0297827597591174, 1.0323552947486485, 1.0315082421528519, 1.0293827488412413, 1.031796845078023, 1.0292216967980181, 1.0232746859735569, 1.0224966363730188, 1.0233012683593756
9.2875, 1.0320916380334137, 1.0071491252594047, 1.01262183500109, 0.9984665792687013, 1.0352585273940618, 1.0320712493112916, 1.029684769298778, 1.0322603461144342, 1.0313781013520573, 1.0292850888838398, 1.031702126099891, 1.0291239100068423, 1.0231403867763795, 1.0223961013001888, 1.0232022227734794
9.304166666666667, 1.0320733851091264, 1.0070723318743156, 1.012563930229434, 0.9983956033884199, 1.0351453132854442, 1.031954679329659, 1.0295798485821237, 1.0321677566674083, 1.0312616299544768, 1.0291805134839886, 1.031609771168696, 1.0290192051804292, 1.023019625196085, 1.0222886566671219, 1.02310559545989
9.320833333333333, 1.0320550132774515, 1.0069952031295297, 1.0125056481962498, 0.998324168092908, 1.0350315766022755, 1.0318375706528187, 1.0294742545587967, 1.0320747025551256, 1.0311446206441457, 1.0290752666984293, 1.0315169528695556, 1.0289138279596772, 1.022898303714814, 1.0221805329255544, 1.0230084805771227
9.3375, 1.0320365372571818, 1.0069176409966407, 1.0124470356012005, 0.9982523275551004, 1.0349172043426091, 1.0317198076735596, 1.0293680613539984, 1.0319811275745285, 1.0310269575016051, 1.0289694226693262, 1.0314236150138791, 1.0288078527220106, 1.0227763035044986, 1.022071795894897, 1.0229108215257188
9.354166666666666, 1.0320179568521677, 1.0068396431788247, 1.0123880918259185, 0.9981800809886794, 1.0348021934234377, 1.0316013872257674, 1.0292612677509378, 1.0318870291961557, 1.0309086373588192, 1.0288629801863662, 1.031329755076967, 1.0287012782569127, 1.022653621267894, 1.021962444232052, 1.0228126156933772
9.370833333333334, 1.031999271626937, 1.0067612078741155, 1.0123288154884902, 0.9981074266977976, 1.034686541253352, 1.0314823066433585, 1.0291538712387163, 1.031792405282426, 1.0307896575504518, 1.0287559367464463, 1.0312353709264792, 1.0285941020576652, 1.0225302542281685, 1.021852475367712, 1.0227138608410942
9.3875, 1.0319804812865478, 1.006682333888655, 1.012269205652398, 0.9980343635326232, 1.0345702461378412, 1.0313625641837352, 1.029045870113672, 1.0316972544356815, 1.030670016333821, 1.0286482906509813, 1.0311404611681234, 1.0284863224230065, 1.0224062005644803, 1.0217418875603161, 1.0226145555005244
9.404166666666667, 1.0319615858078202, 1.006603021171666, 1.0122092622430527, 0.9979608913996869, 1.03445330806927, 1.0312421598412156, 1.028937264233439, 1.0316015766409836, 1.0305497137016433, 1.0285400417575288, 1.031045025786814, 1.0283779392097276, 1.022281460254937, 1.0216306806671103, 1.022514699645735
9.420833333333333, 1.031942585279418, 1.0065232701398257, 1.012148985540916, 0.997887010640791, 1.0343357277283336, 1.0311210943188387, 1.0288280540992683, 1.0315053724432914, 1.0304287503547942, 1.0284311905651682, 1.0309490653259556, 1.028268952916954, 1.022156034012308, 1.0215188552043137, 1.022414293835858
9.4375, 1.0319234797017098, 1.0064430808365836, 1.0120883755466572, 0.9978127212549098, 1.0342175052442562, 1.0309993677518035, 1.0287182397059074, 1.0314086419322477, 1.030307126426839, 1.0283217370681614, 1.0308525798748018, 1.0281593635383939, 1.0220299219616171, 1.0214064111694214, 1.022313338155732
9.454166666666667, 1.0319042689299034, 1.0063624526955375, 1.0120274318005187, 0.9977380226766911, 1.034098639847138, 1.030876979349543, 1.0286078202139681, 1.0313113844606125, 1.0301848411263608, 1.0282116804293797, 1.0307555687875938, 1.0280491702353374, 1.0219031232688496, 1.02129334770581, 1.0222118319213442
9.470833333333333, 1.0318849528530312, 1.0062813852950534, 1.0119661539497615, 0.9976629144718339, 1.0339791309823427, 1.030753928543175, 1.028496794977494, 1.0312135995608136, 1.0300618938833812, 1.0281010200044667, 1.030658031597773, 1.027938372362055, 1.0217756373290152, 1.0211796641550508, 1.0221097746352847
9.4875, 1.031865531342616, 1.006199878139623, 1.0119045415861772, 0.9975873961380641, 1.0338589779863931, 1.0306302146517574, 1.028385163250098, 1.0311152866751154, 1.0299382840159588, 1.0279897550489665, 1.0305599677488448, 1.0278269691725979, 1.0216474634210821, 1.0210653597558814, 1.022007165706229
9.504166666666666, 1.031846004305869, 1.0061179308845458, 1.0118425944146865, 0.9975114673117229, 1.033738180418989, 1.0305058372241636, 1.0282729244901871, 1.0310164454293955, 1.0298140110717489, 1.0278778850225347, 1.030461376867462, 1.0277149601253712, 1.0215186010618613, 1.020950433956797, 1.0219040047341776
9.520833333333334, 1.0317878337620408, 1.0060425447257062, 1.0117385539955897, 0.9973924889239857, 1.0336295687510928, 1.0303941380424366, 1.0281126545154124, 1.0309773037830425, 1.0297023192459835, 1.0277181881590742, 1.0304223962861012, 1.0275551149273718, 1.0214008876249447, 1.0207882515669016, 1.021861087190907
9.5375, 1.0317678974105964, 1.0059600544012448, 1.0116755722853, 0.997315325309408, 1.0335078381215983, 1.0302687907866699, 1.0279986518106896, 1.0308776512370286, 1.0295770770260269, 1.0276045588145752, 1.0303229968988359, 1.02744134360431, 1.0212710033298305, 1.020671561591653, 1.0217570555904403
9.554166666666667, 1.0317480527252327, 1.0058767899865282, 1.0116126172297728, 0.9972381606287712, 1.033385112164368, 1.0301424282827765, 1.0278845853265481, 1.0307772179504788, 1.0294508203557555, 1.027490866910392, 1.0302228180376585, 1.0273275102804453, 1.0211400800844923, 1.0205547651393707, 1.0216522320369803
9.570833333333333, 1.0317281034178212, 1.0057930820160115, 1.011549330293254, 0.9971605889231211, 1.0332617377414992, 1.0300153982677134, 1.0277699167119783, 1.0306762520251178, 1.0293238966233929, 1.0273765748367572, 1.0301221078695522, 1.027213076016812, 1.0210084642495774, 1.0204373518099294, 1.0215468522510536
9.5875, 1.0317080480366014, 1.0057089317913452, 1.0114857068097474, 0.9970826045810988, 1.033137715928077, 1.0298877018256551, 1.0276546378720917, 1.0305747552712046, 1.0291963069176764, 1.0272616745072272, 1.0300208682060616, 1.0270980327036625, 1.020876156883526, 1.0203193138203819, 1.0214409178091368
9.604166666666666, 1.031687886542207, 1.0056243392754591, 1.011421746652419, 0.9970042074461016, 1.0330130467340362, 1.029759338968938, 1.027538748572803, 1.0304727277077403, 1.0290680512492498, 1.0271461656876983, 1.029919099066011, 1.026982380105811, 1.02074315798171, 1.0202006509398707, 1.02133442871619
9.620833333333334, 1.0316676190408116, 1.0055393049627006, 1.011357450157174, 0.9969253979277346, 1.0328877309593545, 1.0296303105235716, 1.0274222494152647, 1.0303701699773582, 1.0289391304417403, 1.0270300489767794, 1.0298168010902196, 1.0268661188219894, 1.020609468383252, 1.020081363787319, 1.021227385632547
9.6375, 1.0316472455327974, 1.0054538288994916, 1.011292817324685, 0.9968461760248231, 1.0327617687424433, 1.029500616634374, 1.0273051403936935, 1.0302670821761342, 1.0288095446382106, 1.0269133243681678, 1.029713974374347, 1.026749248845296, 1.0204750882221447, 1.0199614523600153, 1.021119788649218
9.654166666666667, 1.0316267657292824, 1.0053679099162782, 1.0112278472382348, 0.99676654061182, 1.0326351584288431, 1.0293702556001638, 1.027187419840438, 1.030163462929093, 1.028679292137302, 1.0267959901991714, 1.029610617546739, 1.0266317685104014, 1.0203400157201368, 1.0198409149535357, 1.0210116363226254
9.670833333333333, 1.0316061790494264, 1.0052815456190685, 1.0111625380549019, 0.9966864894278865, 1.032507896560467, 1.0292392238627266, 1.0270690844095611, 1.0300593093849897, 1.0285483693821535, 1.0266780431343137, 1.029506727763209, 1.0265136744770997, 1.020204247174671, 1.0197197481450495, 1.0209029256682502
9.6875, 1.0315854851058917, 1.0051947344330767, 1.0110968885448515, 0.9966060209633383, 1.0323799808909662, 1.0291075191115813, 1.0269501318647791, 1.0299546196938925, 1.028416774062443, 1.0265594809440586, 1.0294023031783106, 1.0263949645124273, 1.020067780174355, 1.019597949648252, 1.0207936547442829
9.704166666666667, 1.0315646808169368, 1.005107463440493, 1.0110308889350141, 0.9965251232385125, 1.032251392439362, 1.0289751218055168, 1.026830544496548, 1.029849378251556, 1.0282844866522056, 1.0264402859767603, 1.0292973282273137, 1.0262756209424875, 1.0199305944625006, 1.01947550133182, 1.0206838072661604
9.720833333333333, 1.0315437589975904, 1.0050197024934358, 1.01096451643734, 0.9964437683215863, 1.0321220868310514, 1.0288419862574618, 1.0267102810156539, 1.0297435486414581, 1.0281514615015992, 1.02632041707863, 1.029191766585988, 1.0261556025621, 1.0197926426941044, 1.0193523609199893, 1.020573345232121
9.7375, 1.0315227162328156, 1.004931437373786, 1.0108977602111753, 0.9963619429200884, 1.0319920432290957, 1.028708091016591, 1.0265893217620976, 1.0296371138683518, 1.0280176771745846, 1.026199854653025, 1.0290856013016458, 1.02603488974894, 1.0196539026116322, 1.0192285082883503, 1.0204622508736385
9.754166666666666, 1.031501546878987, 1.0048426444341152, 1.0108306023552351, 0.996279625090652, 1.031861226861514, 1.0285734002835132, 1.0264676342959362, 1.0295300454108312, 1.0278830979000295, 1.0260785663660552, 1.0289788039250332, 1.0259134501283682, 1.019514337107304, 1.0191039102237496, 1.0203504944192987
9.770833333333334, 1.0315133220450774, 1.0047593487641098, 1.010799128782529, 0.9962337523170375, 1.031730718184276, 1.0284385143950834, 1.0263865135843646, 1.0293648024827557, 1.027748403871116, 1.025997657902947, 1.028813927133319, 1.0258323969093133, 1.019375938909187, 1.0190190903085032, 1.0201800476439367
9.7875, 1.0314974897564109, 1.0046559793227248, 1.0107369676153168, 0.9961562805701784, 1.0315838068220844, 1.0282876407847015, 1.026269639454047, 1.0292534563196098, 1.0275976618798364, 1.0258811754967652, 1.0287028517206773, 1.0257157632257647, 1.0192202508908055, 1.0188992279407592, 1.020063865000807
9.804166666666667, 1.0314759035538688, 1.004565287596296, 1.0106684872431086, 0.9960723384196433, 1.0314502396451093, 1.028150118985668, 1.0261455442996654, 1.0291441811939108, 1.0274602531265484, 1.0257574876230098, 1.0285938530309435, 1.0255919210635676, 1.0190777503867474, 1.0187721554373765, 1.0199498039116992
9.820833333333333, 1.0314541438505405, 1.0044740302535589, 1.0105994564168255, 0.9959877244869471, 1.0313158118170467, 1.0280117104431892, 1.02602046176608, 1.0290341650460495, 1.0273219586631326, 1.0256328152943714, 1.0284841153139337, 1.0254670930270626, 1.0189343289792367, 1.018644082048971, 1.019834966685723
9.8375, 1.0314322244437153, 1.0043821080869764, 1.0105299188910055, 0.9959024893481173, 1.0311804096928743, 1.0278722989206548, 1.0258944606663336, 1.0289233503426194, 1.0271826619254956, 1.0255072273677337, 1.028373581050341, 1.0253413482028169, 1.0187898670263398, 1.0185150684468487, 1.019719295133536
9.854166666666666, 1.0314101452276356, 1.004289519277186, 1.0104598743321342, 0.9958166325646479, 1.0310440309557953, 1.0277318820428278, 1.0257675402946578, 1.028811735185376, 1.0270423605343324, 1.0253807231416527, 1.02826224834487, 1.025214685889255, 1.0186443620353185, 1.018385113817786, 1.0196027872886577
9.870833333333334, 1.031387906036756, 1.0041962631934267, 1.0103893222137785, 0.9957301534875721, 1.0309066747959703, 1.0275904589797806, 1.0256396996842005, 1.0286993188870768, 1.0269010536576046, 1.0252533016515601, 1.028150116511701, 1.0250871051196158, 1.0184978131188647, 1.018254217176285, 1.019485442417619
9.8875, 1.0312590599712292, 1.0039778051545194, 1.009981230066668, 0.9952190270069027, 1.0305448332728306, 1.0272206707178675, 1.030991040094178, 1.0288879236894926, 1.0265342563305915, 1.0306011541642397, 1.0283375482438797, 1.03043589657044, 1.0181349271830045, 1.023579024735216, 1.019665974288068
9.904166666666667, 1.031238522738577, 1.0038856965575704, 1.0099162300828994, 0.9951393162200011, 1.0304092424834348, 1.0270810744188423, 1.030872554988079, 1.0287739312215305, 1.0263947881905264, 1.0304830790194592, 1.0282238440085603, 1.0303176968090695, 1.017990473122757, 1.023457303813847, 1.019547591118138
9.920833333333333, 1.031215651852542, 1.0037905556911622, 1.0098436625569118, 0.9950503671750114, 1.0302691557097845, 1.0269368426675798, 1.0307403900821523, 1.0286592626343958, 1.026250673233628, 1.0303513456816862, 1.0281094655733676, 1.0301858019986974, 1.017840999680788, 1.0233220182019476, 1.0194278982658587
9.9375, 1.031192582390495, 1.0036946963110853, 1.0097704622665855, 0.9949606429030294, 1.0301280176537528, 1.026791528636503, 1.0306070736065422, 1.0285437901255483, 1.026105476481496, 1.0302184641168086, 1.027994285249418, 1.0300527571765514, 1.0176904002361404, 1.0231855612127736, 1.0193073554522871
9.954166666666667, 1.031169341493791, 1.0035981297475853, 1.0096967179225502, 0.994870251608865, 1.029985844192969, 1.026645148755268, 1.0304727657189106, 1.0284274700059692, 1.0259592145999756, 1.0300845943221275, 1.0278782594457048, 1.0299187228565208, 1.0175386947731482, 1.0230480897951761, 1.019185926868654
9.970833333333333, 1.0311459130662939, 1.0035007874646815, 1.0096223785072393, 0.9947791307525468, 1.0298425344603095, 1.0264975991765033, 1.0303373734918402, 1.0283102185581914, 1.0258117838291563, 1.0299496436793871, 1.0277613046567307, 1.029783606311931, 1.0173857757109357, 1.022909508721514, 1.019063525308376
9.9875, 1.0312126088327924, 1.0090359893776326, 1.009814832194974, 0.9949714591963752, 1.0355654092045512, 1.0322157141311636, 1.0305449049152144, 1.0280014972028306, 1.0315266602047355, 1.030156288607762, 1.027455653053528, 1.0299901423913926, 1.0230908796777103, 1.0231062045116792, 1.0187676536892005
10.004166666666666, 1.031189069174787, 1.0089412306985661, 1.0097402100863306, 0.9948800859017187, 1.0354248143849303, 1.032070957436211, 1.0304093375308307, 1.0278849068882576, 1.0313820509005296, 1.0300211620231834, 1.027339363608187, 1.0298548526627729, 1.0229410228234548, 1.0229676982450129, 1.0186461350291263
10.020833333333334, 1.031126564850228, 1.0088472291399977, 1.009622397788944, 0.9947441834908531, 1.0352892878601172, 1.0319315817894483, 1.0302229911714385, 1.027824571910709, 1.0312427035935023, 1.0298354697527277, 1.027279243869051, 1.0296689814401954, 1.0227946133829737, 1.0227788562612439, 1.0185811147215025
10.0375, 1.0311021019016056, 1.0087452742895235, 1.0095450291230386, 0.994649347006557, 1.035139388298713, 1.0317772691672065, 1.0300820756046674, 1.0277032925332545, 1.0310885182844436, 1.0296950124977748, 1.0271582710435985, 1.0295283503253434, 1.0226347367128275, 1.022634661996675, 1.0184544715877226
10.054166666666667, 1.031070514351635, 1.0087453296829443, 1.0094621402386719, 0.9945496256245842, 1.0350930073187823, 1.0317262151754156, 1.0299374757353297, 1.02754259339172, 1.0310375392755868, 1.0295507742263919, 1.0269980023422003, 1.0293839377584495, 1.0225785647930157, 1.0224860763401555, 1.0182885793955874
10.070833333333333, 1.0310456541931876, 1.0086415707617091, 1.0093832511521552, 0.9944529127694531, 1.034940345826837, 1.031569063265368, 1.0297937510590693, 1.0274185315077964, 1.0308805204631213, 1.029407516606097, 1.0268742539118625, 1.0292405031766514, 1.0224157485759513, 1.0223390051646897, 1.0181590688337216
10.0875, 1.030894854232718, 1.0083758761218482, 1.0152081926231433, 1.0002779873661476, 1.0345845465653178, 1.0312037318246141, 1.0360233002355679, 1.0275299521639991, 1.0305186087592975, 1.0356327393661398, 1.0269845895880232, 1.0354668228831538, 1.022060864774385, 1.0285357072062813, 1.0182615418820058
10.104166666666666, 1.0308721171638884, 1.0082719832792726, 1.015135913814215, 1.000189515077364, 1.0344320682818717, 1.031046786222471, 1.0358920963955118, 1.0274026304954251, 1.0303618096991967, 1.035501993448044, 1.026857587621547, 1.0353359444252506, 1.0218985305535229, 1.0284008459565712, 1.018129400606245
10.120833333333334, 1.0308462846788995, 1.008164009322597, 1.015053558306604, 1.000088770830043, 1.0342735301954777, 1.0308835938939114, 1.0357427772355867, 1.0272743158584343, 1.0301987504028518, 1.035353161115961, 1.0267295960226739, 1.0351869316912772, 1.0217294571535058, 1.0282480207020692, 1.0179954450629134
10.1375, 1.0308201182919827, 1.0080547845758883, 1.0149701347480593, 0.9999867206227744, 1.0341131638186958, 1.0307185197306294, 1.0355915229797183, 1.027144595904244, 1.0300338103005713, 1.0352023994407789, 1.0266002026492869, 1.0350359867798777, 1.0215584284011203, 1.0280932246794177, 1.0178600082013933
10.154166666666667, 1.0307936626467882, 1.0079443594002457, 1.014885788850991, 0.9998835419345401, 1.0339510424801905, 1.030551639332951, 1.0354385957169474, 1.027013455747255, 1.0298670652478958, 1.0350499701380818, 1.0264693926310982, 1.0348833721432655, 1.021385526411986, 1.027936716908718, 1.017723087293063
10.170833333333333, 1.0307669181955788, 1.0078327336737574, 1.0148005221102163, 0.9997792365753038, 1.0337871662194078, 1.0303829527511479, 1.0352839981018378, 1.0268808940894627, 1.029698515294681, 1.034895875859617, 1.026337164672414, 1.0347290904411557, 1.021210751240729, 1.0277784999683537, 1.0175846811597296
10.1875, 1.0307398843612938, 1.007719905105193, 1.0147143326850716, 0.9996738022861574, 1.0336215319185462, 1.0302124567841016, 1.0351277267718701, 1.0267469083172889, 1.0295281572367114, 1.0347401132519736, 1.0262035161656688, 1.0345731383140824, 1.0210340995144005, 1.0276185704247938, 1.0174447870440808
10.204166666666667, 1.0307125576719873, 1.0076058593177335, 1.0146272095088835, 0.9995672255238552, 1.0334541187023858, 1.0300401299517774, 1.0349697616430877, 1.0266114814141125, 1.029355969606215, 1.0345826622949519, 1.026068430136702, 1.0344154957157552, 1.0208555489275983, 1.0274569077326365, 1.017303387159963
10.220833333333333, 1.0306398768258962, 1.0077029631451628, 1.0143997122511454, 0.9993095166705426, 1.0335560530531114, 1.0301417915734912, 1.0346246653126179, 1.0326765795594988, 1.029456418689543, 1.0342406630404577, 1.0321289997444152, 1.034073240620038, 1.0209453202120076, 1.0271252141908778, 1.023348901565147
10.2375, 1.0306126706691923, 1.0075887341567866, 1.0143130473010935, 0.9992035328560883, 1.033388114433705, 1.029968914781238, 1.0344676557863994, 1.0325404927692856, 1.0292836932275415, 1.0340841685974163, 1.0319932631676663, 1.0339165608869745, 1.0207664625885775, 1.0269645693124254, 1.0232070620330704
10.254166666666666, 1.0305844642317128, 1.0074710887029144, 1.0142231152707382, 0.9990935183636386, 1.0332153899024668, 1.0297911181969526, 1.0343045945774216, 1.0323991372960724, 1.0291060393510303, 1.033921636812287, 1.0318522641504362, 1.033753830995894, 1.0205822322089069, 1.026797688170807, 1.0230595498874044
10.270833333333334, 1.030555921180773, 1.0073520685457036, 1.0141321087421908, 0.9989821889614263, 1.0330406590058965, 1.0296112566750883, 1.03413958332686, 1.032256147519573, 1.0289263218229578, 1.0337571611286835, 1.031709634883472, 1.0335891546495513, 1.0203958576625793, 1.0266288127491405, 1.0229103273863442
10.2875, 1.0305270476564883, 1.0072316764488762, 1.014040048441288, 0.998869570212619, 1.0328639229198218, 1.0294293313796108, 1.0339726605055073, 1.0321115150501976, 1.0287445419624333, 1.033590780004814, 1.0315653670427731, 1.0334225704609177, 1.0202073424873082, 1.0264579813624564, 1.0227593892913625
10.304166666666667, 1.0304978400345661, 1.007109897046934, 1.013946922823238, 0.9987556479843427, 1.032685159375708, 1.0292453193983035, 1.033803805147778, 1.0319652213317894, 1.0285606768698576, 1.033422472542403, 1.0314194421182903, 1.0332540575051448, 1.0200166628878597, 1.0262851725379882, 1.0226067162443393
10.320833333333333, 1.030468290500471, 1.006986697885545, 1.0138527069763215, 0.99864039179496, 1.0325043210177087, 1.0290591719947952, 1.033632972061197, 1.031817227444507, 1.0283746778415237, 1.03325219369367, 1.031271821287817, 1.0330835706773616, 1.019823768301499, 1.0261103400355358, 1.0224522676062389
10.3375, 1.0304383953725498, 1.006862063886905, 1.0137573891514957, 0.9985237872592345, 1.0323213860749443, 1.0288708667705229, 1.0334601398979273, 1.0316675155967752, 1.0281865224877427, 1.0330799221767901, 1.0311224868034785, 1.0329110886662778, 1.0196286354275363, 1.0259334620238783, 1.0222960247422268
10.354166666666666, 1.0304081537310978, 1.0067359914720542, 1.0136609664083398, 0.9984058307684991, 1.0321363496496638, 1.0286803986953774, 1.0332853032851164, 1.0315160817727713, 1.027996205773729, 1.032905652633244, 1.0309714346585304, 1.0327366061035184, 1.019431258966746, 1.0257545330204398, 1.02213798340067
10.370833333333334, 1.0303775645387854, 1.0066084765277352, 1.0135634354364036, 0.998286518263176, 1.0319492060413635, 1.0284877619126302, 1.0331084561857493, 1.0313629212318136, 1.0278037218394962, 1.032729379042896, 1.0308186601234113, 1.032560116958691, 1.0192316327718867, 1.025573546861369, 1.0219781385881233
10.3875, 1.0303466270109234, 1.0064795160022506, 1.0134647937300412, 0.9981658466678026, 1.0317599511157467, 1.0282929521779602, 1.0329295940205385, 1.0312080305222688, 1.0276090664359498, 1.0325510968385117, 1.0306641597543174, 1.032381616655978, 1.0190297523642153, 1.025390498875122, 1.0218164866538293
10.404166666666667, 1.0303153406398278, 1.0063491080019995, 1.0133650396667275, 0.9980438139871027, 1.0315685824429959, 1.0280959670017134, 1.0327487138109384, 1.0310514075871886, 1.0274122370671548, 1.0323708030483676, 1.0305079314986005, 1.032201102216977, 1.0188256150822381, 1.0252053860286636, 1.021653025401868
10.420833333333333, 1.030283705122457, 1.006217251487893, 1.013264172276489, 0.9979204190239939, 1.0313750988510961, 1.027896805189087, 1.032565813761321, 1.0308930513965626, 1.0272132325309193, 1.032188495879802, 1.0303499743279587, 1.0320185718437618, 1.0186192196056083, 1.0250182064997955, 1.0214877537079223
10.4375, 1.0302517199224908, 1.0060839444441478, 1.0131621898462844, 0.9977956596725222, 1.0311794977356352, 1.0276954640709126, 1.0323808907293037, 1.0307329597371964, 1.0270120501518836, 1.0320041721977888, 1.0301902860339098, 1.0318340223944245, 1.0184105630865883, 1.024828957088037, 1.0213206692145806
10.454166666666667, 1.0302193844267609, 1.0059491845399913, 1.0130590904177064, 0.9976695335263044, 1.0309817760359965, 1.0274919405086134, 1.0321939411266257, 1.0305711300253213, 1.026808686785486, 1.031817828422812, 1.0300288640383106, 1.0316474502819597, 1.0181996421894228, 1.0246376341369847, 1.021151769176239
10.470833333333333, 1.0301866980388326, 1.0058129695188938, 1.0129548720854746, 0.9975420382437383, 1.0307819308059993, 1.0272862314815725, 1.0320049614605893, 1.0304075597722102, 1.026603139404895, 1.0316294610705579, 1.0298657058577982, 1.0314588520146188, 1.0179864536992673, 1.0244442340883946, 1.020981050945381
10.4875, 1.03015366014418, 1.0056752970513207, 1.0128495328866367, 0.9974131714125343, 1.030579958996806, 1.0270783338636549, 1.031813948133461, 1.03024224640353, 1.026395404877741, 1.0314390665519828, 1.029700808923612, 1.0312682239957587, 1.0177709942910111, 1.0242487532768092, 1.0208085117847248
10.504166666666666, 1.0301202701095984, 1.0055361647328465, 1.012743070798617, 0.9972829305473089, 1.0303758574545117, 1.0268682444207315, 1.0316208974388463, 1.0300751872581297, 1.0261854799636325, 1.0312466411696957, 1.0295341705803815, 1.03107556252021, 1.017553260526589, 1.0240511879258725, 1.0206341488657684
10.520833333333334, 1.030086527355972, 1.0053955703885766, 1.0126354839711107, 0.997151313373221, 1.0301696233673308, 1.026655960271, 1.0314258059819865, 1.0299063799557733, 1.0259733617740903, 1.031052181536885, 1.029365788452925, 1.03088086419371, 1.017333249331798, 1.0238515345785146, 1.0204579596522103
10.5375, 1.0300524312685087, 1.0052535116964734, 1.0125267704401617, 0.9970183174762961, 1.0299612537116876, 1.0264414783147942, 1.0312286701617142, 1.029735821940026, 1.0257590472028604, 1.0308556840609717, 1.0291956599903027, 1.0306841254159456, 1.0171109574059196, 1.0236497895666812, 1.0202799414237156
10.554166666666667, 1.0300179812316246, 1.0051099863347381, 1.0124169282391595, 0.9968839404391276, 1.0297507454695018, 1.0262247954582697, 1.0310294863713911, 1.0295635106589618, 1.0255425331493764, 1.030657145143883, 1.0290237826460575, 1.03048534258105, 1.0168863814531062, 1.0234459492170622, 1.020100091463855
10.570833333333333, 1.0299831766113252, 1.0049649919075996, 1.0123059553427636, 0.9967481797723142, 1.0295380955189346, 1.0260059085009379, 1.0308282508973572, 1.029389443474537, 1.0253238164064016, 1.0304565610808314, 1.0288501537878225, 1.0302845119762725, 1.0166595180659945, 1.0232400097471375, 1.0199184069657958
10.5875, 1.0300264493599143, 1.004360145229093, 1.0124449513137357, 0.9969117429503367, 1.0345028107961733, 1.030962637143597, 1.0310438029448208, 1.0290113348085352, 1.0302780594978749, 1.0306713365425941, 1.028474932033554, 1.0304991094217226, 1.0216036673224655, 1.0234434611360703, 1.0195476507577552
